review,sentiment,emotion,clean_review,sentiment_label,emotion_label
"4 dari 10 kaca plastik yang saya pesan rusak. Itu berarti 40% barang yang saya terima adalah barang cacat. Toko ini tidak bisa dipercaya, dan hanya menawarkan ganti rugi sebesar 2 ribu per item barang rusak, atau sekitar 30% dari harga beli saja. Itupun melalui proses yang berbelit belit. Jadilah toko yang bisa dipercaya",Negative,Fear,dari kaca plastik yang saya pesan rusak itu berarti barang yang saya terima adalah barang cacat toko ini tidak bisa dipercaya dan hanya menawarkan ganti rugi sebesar ribu per item barang rusak atau sekitar dari harga beli saja itupun melalui proses yang berbelit belit jadilah toko yang bisa dipercaya,0,1
ada beberapa yang jahitan tidak rapih,Negative,Sadness,ada beberapa yang jahitan tidak rapih,0,4
Pesen putih yg sampai hitam. Giliran sy mau balikin boleh sih ditukar sm yg putih tapi ongkir mereka gak mau tanggung. Sama jg boong. Padahal jelas2 mereka blg kesalahan mmg pada mereka,Negative,Anger,pesen putih yg sampai hitam giliran sy mau balikin boleh sih ditukar sm yg putih tapi ongkir mereka gak mau tanggung sama jg boong padahal jelas mereka blg kesalahan mmg pada mereka,0,0
"kain green screen nya datang sesuai deskripsi, walaupun kainnya agak tipis tp gpp masih bisa dipakai dengan baik",Positive,Happy,kain green screen nya datang sesuai deskripsi walaupun kainnya agak tipis tp gpp masih bisa dipakai dengan baik,1,2
"saat di unboxing barang terlihat bagus tpi pas baru di cek dengan seksama sticknya hancur dan bautnya hilang padahal packingan menggunakan kayu dan tidak ada penyok + PS baru di coba banyak game yg tidak mau serta dalam waktu 5 mnt PS langsung mati sendiri saat saya coba cek masalahnya ternyata kipas PS tidak menyala, saat saya tanya ke penjual ternyata PS hanya di cek sekedarnya saja dan setelah saya komplain saya disuruh mengembalikan ksana untuk di cek dan ongkir PP saya tanggung sendiri, sangat miris saya sangat percaya dengan toko meskipun ada ulasan yg buruk tpi saya tetap percaya dan tenyata barang yg datang sangat tdk memuaskan",Negative,Fear,saat di unboxing barang terlihat bagus tpi pas baru di cek dengan seksama sticknya hancur dan bautnya hilang padahal packingan menggunakan kayu dan tidak ada penyok ps baru di coba banyak game yg tidak mau serta dalam waktu mnt ps langsung mati sendiri saat saya coba cek masalahnya ternyata kipas ps tidak menyala saat saya tanya ke penjual ternyata ps hanya di cek sekedarnya saja dan setelah saya komplain saya disuruh mengembalikan ksana untuk di cek dan ongkir pp saya tanggung sendiri sangat miris saya sangat percaya dengan toko meskipun ada ulasan yg buruk tpi saya tetap percaya dan tenyata barang yg datang sangat tdk memuaskan,0,1
"ini toko gak jujur banget, di Ket di suruh pakai kardus biar pengirimannya aman katanya, sekali AQ include dgn kardus, ttp aja rusak atas bawahnya jebol trus yg anehnya lagi kode uniknya TDK bs di masukkan ke akun AQ, kayak udh pernah di masukkan ke akun lain, ini toko gak jujur banget ya dan kondisi kotak susu bagus n utuh dan tidak penyok...",Negative,Fear,ini toko gak jujur banget di ket di suruh pakai kardus biar pengirimannya aman katanya sekali aq include dgn kardus ttp aja rusak atas bawahnya jebol trus yg anehnya lagi kode uniknya tdk bs di masukkan ke akun aq kayak udh pernah di masukkan ke akun lain ini toko gak jujur banget ya dan kondisi kotak susu bagus n utuh dan tidak penyok,0,1
Material Produk Bagus.,Positive,Happy,material produk bagus,1,2
udah langganan,Positive,Love,udah langganan,1,3
"mantabs sih, build quality nya bagus banget.. dan satisfying banget pas ambil bulu kucing dari sela sela sisir nya..",Positive,Love,mantabs sih build quality nya bagus banget dan satisfying banget pas ambil bulu kucing dari sela sela sisir nya,1,3
gak mempan,Negative,Sadness,gak mempan,0,4
"sudah beberapa kali beli pastel ini,ga pernah ngecewain,rasanya mantappp,seller nya juga ramah banget..????",Positive,Love,sudah beberapa kali beli pastel ini ga pernah ngecewain rasanya mantappp seller nya juga ramah banget,1,3
mantul.... Kualitas bahan mantap ??.,Positive,Love,mantul kualitas bahan mantap,1,3
"recommended seller!! barang udah sampai, packing rapih, barang sesuai deskripsi, thanks ya",Positive,Love,recommended seller barang udah sampai packing rapih barang sesuai deskripsi thanks ya,1,3
"Alhamdulillah untuk barang sangat sangat bagus, sudah beli 2 kali. pesanan di proses dengan sangat cepat??????????????????????????????????????????",Positive,Love,alhamdulillah untuk barang sangat sangat bagus sudah beli kali pesanan di proses dengan sangat cepat,1,3
"pinknya tipis dan menerawang. pengirimannya buruk, barang baru dikirim minus beberapa jam sebelum batal otomatis. padahal 4 hari setelah order penjual sudah diingatkan via dm, tapi malah disuruh sabar tanpa diberi alasan dan status barang masih tetap dalam proses, mungkin nunggu orderan besar biar sekalian dikirim.",Negative,Sadness,pinknya tipis dan menerawang pengirimannya buruk barang baru dikirim minus beberapa jam sebelum batal otomatis padahal hari setelah order penjual sudah diingatkan via dm tapi malah disuruh sabar tanpa diberi alasan dan status barang masih tetap dalam proses mungkin nunggu orderan besar biar sekalian dikirim,0,4
Produk original ??.,Positive,Happy,produk original,1,2
"Harga terjangkau!. Recomended. Warna sesuai. pengiriman cepat, bener2 blackout, tambah sukses tokonya, saya sudah pesan satu lagi buat disebelahnya ??????",Positive,Love,harga terjangkau recomended warna sesuai pengiriman cepat bener blackout tambah sukses tokonya saya sudah pesan satu lagi buat disebelahnya,1,3
"Produk sesuai deskripsi.Packing rapi dan aman dengan dus dan bubble wrap. Pengiriman cepat. Pagi pesan, sore sampai.",Positive,Happy,produk sesuai deskripsi packing rapi dan aman dengan dus dan bubble wrap pengiriman cepat pagi pesan sore sampai,1,2
"Paket cepat sampai dan terbungkus rapih dengan bubble. Terima Kasih Toped, Kurir dan SellerKualitas Product Bagus. Material bagus. Harga terjangkau!. Recomended.",Positive,Love,paket cepat sampai dan terbungkus rapih dengan bubble terima kasih toped kurir dan sellerkualitas product bagus material bagus harga terjangkau recomended,1,3
mantaaappp biasanya langganan,Positive,Love,mantaaappp biasanya langganan,1,3
"packing hanya buble wrap, lain kali tambahkan kardus. komunikasikan pengiriman dengan jelas biar tidak repot, masa dikirim terpisah case nya, mana ngga instan, dan ngga bisa dicancel.",Negative,Anger,packing hanya buble wrap lain kali tambahkan kardus komunikasikan pengiriman dengan jelas biar tidak repot masa dikirim terpisah case nya mana ngga instan dan ngga bisa dicancel,0,0
beli 2 baru 2 hari pake stik yg 1nya malah eror suka mencet sendiri kecewa dah,Negative,Sadness,beli baru hari pake stik yg nya malah eror suka mencet sendiri kecewa dah,0,4
"Pesan kurir instan, posisi rumah saya di bintaro jaksel, kurirnya malah kearah bekasi. Penjual bilang tukang gojeknya ambil jalan alternatif...??? Helllooowwww???!!! Begitu kurirnya (ojek online) sampe rumah katanya nganterin orang tuanya ke tukang urut! tolong lah lain kali penjual pastikan kalo barang langsung diantar oleh kurir yg ambil! apalagj kurir instan!!!! jangan lepas tangan! saya pesan kurir instan untuk menjaga kualitas makanan terjaga!!! ini barang sampai rumah seal sudah tidak rapat!!!",Negative,Anger,pesan kurir instan posisi rumah saya di bintaro jaksel kurirnya malah kearah bekasi penjual bilang tukang gojeknya ambil jalan alternatif helllooo begitu kurirnya ojek online sampe rumah katanya nganterin orang tuanya ke tukang urut tolong lah lain kali penjual pastikan kalo barang langsung diantar oleh kurir yg ambil apalagj kurir instan jangan lepas tangan saya pesan kurir instan untuk menjaga kualitas makanan terjaga ini barang sampai rumah seal sudah tidak rapat,0,0
"alhamdulillah, produk ini sangat membantu. yang biasanya membersihkan wc pakai sikat, berisik, kerak tertinggal pada sikat, kelihatan kotor. sekarang tergantikan dengan cooger sikat toilet ini. bahan karetnya membantu saya membersihkan wc disegala waktu, tidak lagi membangunkan anak saya yang masih bayi karena berisik bunyi sikat saat membersihkan toilet / ember mandi. bahkan bisa membersihkan disela-sela bagian dalam dudukan wc (yang tidak bisa dijangkau sikat toilet konvensional). sedikit tips untuk menempelkan ke dinding keramik kamar mandi. setelah dibersihkan dengan lap kering/tisu kering, bisa ditambahkan hair dryer/korek api dibagian yang akan ditempel perekatnya. cara menempelkannya seperti memasang pelindung kaca layar hp. dikeluarkan bagian udara didalamnya dengan cara menempelkan bagian atas/bagian bawah (tergantung mana duluan). gosok2 pakai jari/kuku udara didalamnya sampai tidak ada udara didalam perekatnya.. cooger emang sesuai sama slogannya. rekomended jelas.",Positive,Happy,alhamdulillah produk ini sangat membantu yang biasanya membersihkan wc pakai sikat berisik kerak tertinggal pada sikat kelihatan kotor sekarang tergantikan dengan cooger sikat toilet ini bahan karetnya membantu saya membersihkan wc disegala waktu tidak lagi membangunkan anak saya yang masih bayi karena berisik bunyi sikat saat membersihkan toilet ember mandi bahkan bisa membersihkan disela sela bagian dalam dudukan wc yang tidak bisa dijangkau sikat toilet konvensional sedikit tips untuk menempelkan ke dinding keramik kamar mandi setelah dibersihkan dengan lap kering tisu kering bisa ditambahkan hair dryer korek api dibagian yang akan ditempel perekatnya cara menempelkannya seperti memasang pelindung kaca layar hp dikeluarkan bagian udara didalamnya dengan cara menempelkan bagian atas bagian bawah tergantung mana duluan gosok pakai jari kuku udara didalamnya sampai tidak ada udara didalam perekatnya cooger emang sesuai sama slogannya rekomended jelas,1,2
Ada 2 aksesoris yang ga ada...sama 1 yang rusak...kan harus nya ada 18 pcs...in cuma 16 pcs...lain kali tolong d check dlu ya...,Negative,Fear,ada aksesoris yang ga ada sama yang rusak kan harus nya ada pcs in cuma pcs lain kali tolong d check dlu ya,0,1
"packing rapi, suka barang bagus bgt, semoga awet",Positive,Happy,packing rapi suka barang bagus bgt semoga awet,1,2
Sudah purchase kedua kali dan cocok dengan kulit tangan yg agak sensitif.,Positive,Love,sudah purchase kedua kali dan cocok dengan kulit tangan yg agak sensitif,1,3
"agak kecewa sih....di gambar bisa tarok tas, aslinya mleot klu beban berat...gantungan baju nggak bisa lah kecuali gantungan ukuran kecil....bahan nya tipis ....tp gitu lah",Negative,Sadness,agak kecewa sih di gambar bisa tarok tas aslinya mleot klu beban berat gantungan baju nggak bisa lah kecuali gantungan ukuran kecil bahan nya tipis tp gitu lah,0,4
"Mantappp, responnya juga memuaskan. sudah dicoba dan dipasang presisi dan nyaman. CAs Juga responsif",Positive,Happy,mantappp responnya juga memuaskan sudah dicoba dan dipasang presisi dan nyaman cas juga responsif,1,2
Lucu tasnya murah sesuai harga sih kualitasnya.. pas juga dianak saya,Positive,Love,lucu tasnya murah sesuai harga sih kualitasnya pas juga dianak saya,1,3
masker cocok untuk aktivitas sehari-hari ????,Positive,Happy,masker cocok untuk aktivitas sehari hari,1,2
"klo bisa di test dulu , minimal nyala .kondisi barang yg sampai ke saya tidak bisa nyala , ada komponen dioda yg gak terpasang di power 5v input.overall sih ok , bisa sy perbaiki dari pada retur.thanks",Negative,Fear,klo bisa di test dulu minimal nyala kondisi barang yg sampai ke saya tidak bisa nyala ada komponen dioda yg gak terpasang di power v input overall sih ok bisa sy perbaiki dari pada retur thanks,0,1
kw kirim brg bekas dan rusak serta tdk menerima komplain kapok bgt ga bkl lnja lg dsni,Negative,Anger,kw kirim brg bekas dan rusak serta tdk menerima komplain kapok bgt ga bkl lnja lg dsni,0,0
mantap banget barangnya sesuai deskripsi.harga juga murah. pengemasan aman bgt.pake dus sama wrap. next time order lagi. sukses terus lapaknya gan.,Positive,Love,mantap banget barangnya sesuai deskripsi harga juga murah pengemasan aman bgt pake dus sama wrap next time order lagi sukses terus lapaknya gan,1,3
seller sangat slow respon. pengiriman lama. baru kali ini ada yg sy kasih bintang 1. bukan krn barangnya tapi respon sellernya,Negative,Anger,seller sangat slow respon pengiriman lama baru kali ini ada yg sy kasih bintang bukan krn barangnya tapi respon sellernya,0,0
ini pembelian ke 2 tidak mengecewakan... belum di unboxing...makasih banget bang next order lagi...,Positive,Love,ini pembelian ke tidak mengecewakan belum di unboxing makasih banget bang next order lagi,1,3
pianika awalnya 1 tuts nada ga bunyi.. lalu suaranya kecil dan hilang...di chat no respon padahal lagi online ...,Negative,Fear,pianika awalnya tuts nada ga bunyi lalu suaranya kecil dan hilang di chat no respon padahal lagi online,0,1
njir dikasih barang pecah guoblok yg dagang.,Negative,Anger,njir dikasih barang pecah guoblok yg dagang,0,0
"entah sudah berapa kali saya belanja dari frayday, tidak pernah dikecewakan sama sekali. bahan adem dan tahan lama :D",Positive,Happy,entah sudah berapa kali saya belanja dari frayday tidak pernah dikecewakan sama sekali bahan adem dan tahan lama d,1,2
mesen apa yang dateng apa ngk jelas nih toko periksa lah invoice nya kalo mau dikirm tuh barang bikin kecewa aja,Negative,Sadness,mesen apa yang dateng apa ngk jelas nih toko periksa lah invoice nya kalo mau dikirm tuh barang bikin kecewa aja,0,4
"Saran buat toko,kalau bisa pengiriman nya jangan lewat antaraja . Kalau bisa disarankan pegiriman nya lewat yg lain aja",Negative,Fear,saran buat toko kalau bisa pengiriman nya jangan lewat antaraja kalau bisa disarankan pegiriman nya lewat yg lain aja,0,1
"akses sukses digunakan, sangat mudah buat yang punya hp nfc bisa kirim SS dan kartu langsung dikirim",Positive,Happy,akses sukses digunakan sangat mudah buat yang punya hp nfc bisa kirim ss dan kartu langsung dikirim,1,2
"Charging awal dkrim tp indikator ga nyala, dgnti charging baru, tp seluruh ongkir dibebankan k konsumen...",Negative,Sadness,charging awal dkrim tp indikator ga nyala dgnti charging baru tp seluruh ongkir dibebankan k konsumen,0,4
"Seperti biasa, pengiriman Dan pelayanan LAMA! Pdhl officiall store!????",Negative,Anger,seperti biasa pengiriman dan pelayanan lama pdhl officiall store,0,0
"fast respon, barang bagus, recommend..",Positive,Love,fast respon barang bagus recommend,1,3
wanginya kurang enak.,Negative,Fear,wanginya kurang enak,0,1
tak seindah yg dibayangkan,Negative,Sadness,tak seindah yg dibayangkan,0,4
cepat........harga oke...sesuai pesanan.,Positive,Happy,cepat harga oke sesuai pesanan,1,2
"pesanan sesuai dengan apa yang diharapkan dan tidak mengecewakan. Mengenai barang tidak ada kecacatan sama sekali, pengemasannya sangat rapi Dan kuat, pengirimannya cepat, serta respon penjual cepat dan ramah. semoga sukses selalu, terimakasih.",Positive,Happy,pesanan sesuai dengan apa yang diharapkan dan tidak mengecewakan mengenai barang tidak ada kecacatan sama sekali pengemasannya sangat rapi dan kuat pengirimannya cepat serta respon penjual cepat dan ramah semoga sukses selalu terimakasih,1,2
"brang nya kurang 1 item, beli 3 yg dtng 2",Negative,Fear,brang nya kurang item beli yg dtng,0,1
"Bahan nya enak dan adem. Bakal langganan ini kak. Biar motif nya beda dr yg aq pesan, no prob yg penting bahan enak buat tidur dan Harga terjangkau??????????",Positive,Happy,bahan nya enak dan adem bakal langganan ini kak biar motif nya beda dr yg aq pesan no prob yg penting bahan enak buat tidur dan harga terjangkau,1,2
ada 2 wrna yg salah jdi kecewa deh??,Negative,Sadness,ada wrna yg salah jdi kecewa deh,0,4
"Packing kurang rapih, pinggir buku menjadi rusak",Negative,Sadness,packing kurang rapih pinggir buku menjadi rusak,0,4
ini bukan kertas origami tapi post it,Negative,Anger,ini bukan kertas origami tapi post it,0,0
Ah apaan ga ngaruh apa2 yang ada bikin iritasi!!! Gatal gatal merah jadinya,Negative,Anger,ah apaan ga ngaruh apa yang ada bikin iritasi gatal gatal merah jadinya,0,0
Barang cuma bs dipakai seminggu... uap nya gk muncul lagi...kecewa banget... jadi gk bs diapa2in. Buat yg lain jgn karna murah beli ya...barang cm tahan seminggu,Negative,Sadness,barang cuma bs dipakai seminggu uap nya gk muncul lagi kecewa banget jadi gk bs diapa in buat yg lain jgn karna murah beli ya barang cm tahan seminggu,0,4
"sudah saya terima barangnya gan, makasi...",Positive,Happy,sudah saya terima barangnya gan makasi,1,2
Barangnya mulus..,Positive,Happy,barangnya mulus,1,2
Menggunakan bahan alami. Tidak memicu alergi. Tanpa bahan pengawet. Aman untuk bayi ??.,Positive,Happy,menggunakan bahan alami tidak memicu alergi tanpa bahan pengawet aman untuk bayi,1,2
Desainnya cantik ??. Potongannya rapi.,Positive,Happy,desainnya cantik potongannya rapi,1,2
"sorry banget nih, namanya review kan harus jujur ya,agak kecewa sama warnanya aja, pesannya mustard yg dateng orange, kupikir salah kirim ternyata menurut penjualnya mustard kayak gitu warnanya, padahal klo pun salah kirim saya gak nuntut apa apa",Negative,Sadness,sorry banget nih namanya review kan harus jujur ya agak kecewa sama warnanya aja pesannya mustard yg dateng orange kupikir salah kirim ternyata menurut penjualnya mustard kayak gitu warnanya padahal klo pun salah kirim saya gak nuntut apa apa,0,4
"Barang kurang bagus, bocor dibagian saluran keluar saat di operasikan . ??",Negative,Sadness,barang kurang bagus bocor dibagian saluran keluar saat di operasikan,0,4
