review,sentiment,emotion,clean_review,sentiment_label,emotion_label
warna pinknya tdk sesuai????,Negative,Fear,warna pinknya tdk sesuai,0,1
"Sesuai pesanan, cepat proses kirim sdh sampai lgsg dipasang,Thanks seller",Positive,Happy,sesuai pesanan cepat proses kirim sdh sampai lgsg dipasang thanks seller,1,2
"pengiriman cepat, barangnya oke ?? Sesuai Deskripsi. terimakasih.",Positive,Happy,pengiriman cepat barangnya oke sesuai deskripsi terimakasih,1,2
"RGB mati dari awal datang , penjual gak respon, barang gak lulus qc sepertinya yg dijual. hati hati kalau beli ????",Negative,Fear,rgb mati dari awal datang penjual gak respon barang gak lulus qc sepertinya yg dijual hati hati kalau beli,0,1
mantap...wangi...udah beli beberapa kali. Aman juga untuk hewan...,Positive,Happy,mantap wangi udah beli beberapa kali aman juga untuk hewan,1,2
Pesen yg besar sama yg kecil warna putih. Yg kecil warnanya kusem cenderung warna kuning kaya plastik murah. Beda ga kaya saya pertamakali pesen di sini. Terus tipis banget.,Negative,Sadness,pesen yg besar sama yg kecil warna putih yg kecil warnanya kusem cenderung warna kuning kaya plastik murah beda ga kaya saya pertamakali pesen di sini terus tipis banget,0,4
"fast respon, barang bagus, recommend..",Positive,Love,fast respon barang bagus recommend,1,3
"Tampilan si ok banget tapi bahan tipis banget, masa baru dipake (pemakaian normal) dua minggu jahitannya udah sobek sendiri..",Negative,Anger,tampilan si ok banget tapi bahan tipis banget masa baru dipake pemakaian normal dua minggu jahitannya udah sobek sendiri,0,0
"barang bagus, seller ramah..",Positive,Happy,barang bagus seller ramah,1,2
saran saja kepada pihak penjual untuk cek terlebih dahulu barang yg mau dikirim jangan barang yg gak sesuai dikirim...makan waktu saja..,Negative,Fear,saran saja kepada pihak penjual untuk cek terlebih dahulu barang yg mau dikirim jangan barang yg gak sesuai dikirim makan waktu saja,0,1
kw kirim brg bekas dan rusak serta tdk menerima komplain kapok bgt ga bkl lnja lg dsni,Negative,Anger,kw kirim brg bekas dan rusak serta tdk menerima komplain kapok bgt ga bkl lnja lg dsni,0,0
"salah beli gabisa dituker, pas di coba ternyata gabisa pas ditanya ini klaim garansi gimana yang bales malah bot. tai",Negative,Anger,salah beli gabisa dituker pas di coba ternyata gabisa pas ditanya ini klaim garansi gimana yang bales malah bot tai,0,0
"bisa dimainkan dan aman, sellernya juga oke, akunnya juga gk pernah antri, selama ini oke2 aja",Positive,Happy,bisa dimainkan dan aman sellernya juga oke akunnya juga gk pernah antri selama ini oke aja,1,2
"Hmmmm barang kurang kokoh, tidak bisa utk menyimpan barang berat. Doyong. Kemahalan utk tingkat kekokohan seperti ini� sorry �",Negative,Sadness,hmmmm barang kurang kokoh tidak bisa utk menyimpan barang berat doyong kemahalan utk tingkat kekokohan seperti ini sorry,0,4
mantap,Positive,Love,mantap,1,3
Sedotannya Kuat. Harganya Murah. Mudah Dibersihkan. Kabel Listrik Panjang.,Positive,Happy,sedotannya kuat harganya murah mudah dibersihkan kabel listrik panjang,1,2
"TOKO TERBODOH YANG PERNAH ADA! 1. Packing ancur, tidak di packing sama sekali barang rusak. 2. Pesanan tidak sesuai. 3. Tujuan saya membeli di toko bodoh ini adalah membeli USB mini Fan, sebelum order tanya apakah barang ini ready? Toko menjawab ready. Hasilnya paket sampe di rumah di selipin uang refund USB mini Fan tersebut. Klk barang KOSONG cancel aja Tolol. SAYA HARAP PARA CUSTOMER BERPIKIR BERKALI KALI UNTUK BELANJA DI TOKO TOLOL INI. Dari pada kecewa setelah membeli nya. Terimakasih.",Negative,Anger,toko terbodoh yang pernah ada packing ancur tidak di packing sama sekali barang rusak pesanan tidak sesuai tujuan saya membeli di toko bodoh ini adalah membeli usb mini fan sebelum order tanya apakah barang ini ready toko menjawab ready hasilnya paket sampe di rumah di selipin uang refund usb mini fan tersebut klk barang kosong cancel aja tolol saya harap para customer berpikir berkali kali untuk belanja di toko tolol ini dari pada kecewa setelah membeli nya terimakasih,0,0
"pengiriman lama sekali, diconfirm tdk dibalas pdhal online. Negative service..",Negative,Anger,pengiriman lama sekali diconfirm tdk dibalas pdhal online negative service,0,0
mksh paket dah sampai dengan cepat bahannya bagus saya suka??,Positive,Love,mksh paket dah sampai dengan cepat bahannya bagus saya suka,1,3
bakal langganan packing amaannnnnnn ??,Positive,Love,bakal langganan packing amaannnnnnn,1,3
"seller super ramah, nanya apapun dibalas, kooperatif, sukses terus gaaaan mantap ??????????????????",Positive,Love,seller super ramah nanya apapun dibalas kooperatif sukses terus gaaaan mantap,1,3
"begitu sampe langsung dibuat kreasi, anak2 seneng bgt. pengiriman jg cepat, makasih seller",Positive,Love,begitu sampe langsung dibuat kreasi anak seneng bgt pengiriman jg cepat makasih seller,1,3
Kualitas produk mengecewakan. Mulut buaya baru dibuka 2x sudah stuck dan tidak bisa dipakai lagi. Klaim bisa mengembalikan barang juga ternyata prosedurnya tidak mudah. Akhirnya cuma jadi sampah di rumah.,Negative,Sadness,kualitas produk mengecewakan mulut buaya baru dibuka x sudah stuck dan tidak bisa dipakai lagi klaim bisa mengembalikan barang juga ternyata prosedurnya tidak mudah akhirnya cuma jadi sampah di rumah,0,4
Untuk sekelas official store ini paling kacau sih packingnya. Bener2 cuma plastik item tipis kualitas trash bag dilakban asal-asalan. Mending kalau ada tambah opsi bubble wrap.,Negative,Sadness,untuk sekelas official store ini paling kacau sih packingnya bener cuma plastik item tipis kualitas trash bag dilakban asal asalan mending kalau ada tambah opsi bubble wrap,0,4
"luar biasa , proses ya cepet banget ng sampe 1 jam langsung di proses, ng seperti lapak yg satu lagi yg di tanggerang, pengiriman juga cepet banget, recomended banget",Positive,Love,luar biasa proses ya cepet banget ng sampe jam langsung di proses ng seperti lapak yg satu lagi yg di tanggerang pengiriman juga cepet banget recomended banget,1,3
barang asli nya tak seindah yg difoto:(,Negative,Sadness,barang asli nya tak seindah yg difoto,0,4
iPad ketiga yang dibeli di seller ini dan selalu memuaskan. Bisa mengakomodir pembelian yang mendadak dan minta dikirim langsung besokannya. Highly recommended..,Positive,Love,ipad ketiga yang dibeli di seller ini dan selalu memuaskan bisa mengakomodir pembelian yang mendadak dan minta dikirim langsung besokannya highly recommended,1,3
mantap ... cepat sampai ...,Positive,Happy,mantap cepat sampai,1,2
Bawahannya ada bolong ?? pengen retur tapi sayang ongkirnya buat kirim balik ke tokonya jauh di tasikmalaya. Tolong sebelum kirim di cek dulu kualitasnya biar ga gini.,Negative,Sadness,bawahannya ada bolong pengen retur tapi sayang ongkirnya buat kirim balik ke tokonya jauh di tasikmalaya tolong sebelum kirim di cek dulu kualitasnya biar ga gini,0,4
"produk sesuai deskripsi, seller ramah & barang langsung dikirim",Positive,Happy,produk sesuai deskripsi seller ramah barang langsung dikirim,1,2
Barangnya gk berfungsi semestinya,Negative,Anger,barangnya gk berfungsi semestinya,0,0
"review barang: kualitas bahannya cukup bagus, tapi gak empuk gmn jg sih, kalo duduk lama pantat pun masih terasa panas. review penjual: pesan sabtu siang, hr rabu dpnnya baru dikirim. pdhal butuh cepat buat yg lagi sakit ?? maaf ya gak bs kasih Bintang 5.",Negative,Sadness,review barang kualitas bahannya cukup bagus tapi gak empuk gmn jg sih kalo duduk lama pantat pun masih terasa panas review penjual pesan sabtu siang hr rabu dpnnya baru dikirim pdhal butuh cepat buat yg lagi sakit maaf ya gak bs kasih bintang,0,4
"barang sampai dengan aman dan cepat, rekomen skali produknya",Positive,Love,barang sampai dengan aman dan cepat rekomen skali produknya,1,3
sudah diterima...packingnya rapih..tebal bungkusnya double buble warping..jd aman isinya..sellernya fast respon fast delivery..Positive job mksh buat agan sellernya dan abang kurir yg ramah..,Positive,Happy,sudah diterima packingnya rapih tebal bungkusnya double buble warping jd aman isinya sellernya fast respon fast delivery positive job mksh buat agan sellernya dan abang kurir yg ramah,1,2
"mantap barang ori, packing oke, harga promo muraj, sering sering aja promo ya",Positive,Happy,mantap barang ori packing oke harga promo muraj sering sering aja promo ya,1,2
Kualitas cetakan buku kurang baik,Negative,Sadness,kualitas cetakan buku kurang baik,0,4
mengecewakan sama sekali tidak bisa digunaka,Negative,Sadness,mengecewakan sama sekali tidak bisa digunaka,0,4
"bocor!! paket basah, jd tinggal bublrwrap terikat isolasi aja plus liquid. rasa nya mau gak mau tidak enak. untuk yang lainnya (botol kaca) aman",Negative,Anger,bocor paket basah jd tinggal bublrwrap terikat isolasi aja plus liquid rasa nya mau gak mau tidak enak untuk yang lainnya botol kaca aman,0,0
"yg bener dong gan klo ngasih barang. expirenya kapan, masak sebulan gak kuat sampai ada yg bulukan gitu",Negative,Anger,yg bener dong gan klo ngasih barang expirenya kapan masak sebulan gak kuat sampai ada yg bulukan gitu,0,0
"Size L kecil bgt sih, mana ga ada keterangan Size bajunya.. aneh bgt. Admin jg no respon.",Negative,Anger,size l kecil bgt sih mana ga ada keterangan size bajunya aneh bgt admin jg no respon,0,0
baru dipake eh lampunya sudah mati. sedih dah,Negative,Fear,baru dipake eh lampunya sudah mati sedih dah,0,1
Fast respon Recommended seller,Positive,Love,fast respon recommended seller,1,3
"brg sesuai realpict, kertasnya tebal, puas belanja di toko ini. terimakasih ??Ukuran Produk Sesuai.",Positive,Happy,brg sesuai realpict kertasnya tebal puas belanja di toko ini terimakasih ukuran produk sesuai,1,2
"maaf kak kok sy pesen celana yg warna abu� malah dapet kaos dalem ya, mohon dibantu dong ka soalnya sy g enak ke sepupu sy tdnya mau ngasih celana malah dtgnya kaos dalem",Negative,Fear,maaf kak kok sy pesen celana yg warna abu malah dapet kaos dalem ya mohon dibantu dong ka soalnya sy g enak ke sepupu sy tdnya mau ngasih celana malah dtgnya kaos dalem,0,1
"Ulasan hanya untuk product saja bukan untuk toko ya karena respon toko cukup baik. Produk ini kekurangannya adalah battery yg tidak bagus. Pengiriman pertama battery tidak dapat charging sy return, datang product pengganti sempat sy pakai 2 harian setelah itu battery keok dan gk mau charge. gk bisa dipakai lagi. entah produk yg dikirim kesaya kebetulan yg cacat atau memang product gamesir T4 tidka bagus",Negative,Fear,ulasan hanya untuk product saja bukan untuk toko ya karena respon toko cukup baik produk ini kekurangannya adalah battery yg tidak bagus pengiriman pertama battery tidak dapat charging sy return datang product pengganti sempat sy pakai harian setelah itu battery keok dan gk mau charge gk bisa dipakai lagi entah produk yg dikirim kesaya kebetulan yg cacat atau memang product gamesir t tidka bagus,0,1
sangat kecewa..barang rejectan di jual..pelayanan sangat buruk..kya ga butuh uang..respon buruk parah.kalo barang ga ada bisa konfirmasi dlu..gak asal kirim yg dibeli apa yg dikirim apa,Negative,Sadness,sangat kecewa barang rejectan di jual pelayanan sangat buruk kya ga butuh uang respon buruk parah kalo barang ga ada bisa konfirmasi dlu gak asal kirim yg dibeli apa yg dikirim apa,0,4
"maaf kualitas buruk,, bahan tipis, lingkar kepala gak bisa disetel kecil,,",Negative,Sadness,maaf kualitas buruk bahan tipis lingkar kepala gak bisa disetel kecil,0,4
mantap pokoknya.,Positive,Love,mantap pokoknya,1,3
"barang sesuai, packing aman, pengiriman dan pengemasan cepat, blm dicoba, semoga cocok",Positive,Happy,barang sesuai packing aman pengiriman dan pengemasan cepat blm dicoba semoga cocok,1,2
Baru coba satu... Sip... Mantul.. Mudah mudahan yg satunya jg berfungsi sesuai deskripsi. Thanks Gan...,Positive,Happy,baru coba satu sip mantul mudah mudahan yg satunya jg berfungsi sesuai deskripsi thanks gan,1,2
"pas mantab... sebelumnya sempat keabisan stock, tapi akhirnya skrg kebagian juga",Positive,Happy,pas mantab sebelumnya sempat keabisan stock tapi akhirnya skrg kebagian juga,1,2
paaaaas banget ukurannya buat gantiin tempat sampah lama. barang bagus warna cantik. miniso ga pernah ngecewain sihKualitas Product Bagus. Material bagus. Harga terjangkau!. Recomended.,Positive,Love,paaaaas banget ukurannya buat gantiin tempat sampah lama barang bagus warna cantik miniso ga pernah ngecewain sihkualitas product bagus material bagus harga terjangkau recomended,1,3
"Kualitas mantap, pengiriman sangat cepat. Luar biasa..",Positive,Happy,kualitas mantap pengiriman sangat cepat luar biasa,1,2
"barang sesuai, packing aman, cepat sampai.",Positive,Happy,barang sesuai packing aman cepat sampai,1,2
"cepet bgt sampai, packing termat sangat aman dan TDK bocor, bubble wrap tebellll sekali, blm dicoba semoga bermanfaat dengan baik",Positive,Happy,cepet bgt sampai packing termat sangat aman dan tdk bocor bubble wrap tebellll sekali blm dicoba semoga bermanfaat dengan baik,1,2
Kualitas bahan sangat baik????.,Positive,Love,kualitas bahan sangat baik,1,3
gampang putus :( kurang mantep dipake nya,Negative,Sadness,gampang putus kurang mantep dipake nya,0,4
"Kecewa sekali dengan kualitas botolnya, baru 2x semprot langsung copot seperti itu. Terpaksa saya pindahkan isinya ke botol eceran. Sayang sekali padahal wanginya enak.",Negative,Sadness,kecewa sekali dengan kualitas botolnya baru x semprot langsung copot seperti itu terpaksa saya pindahkan isinya ke botol eceran sayang sekali padahal wanginya enak,0,4
bagus bgt bukunya. suka. makasih,Positive,Love,bagus bgt bukunya suka makasih,1,3
bagus banget mainan nya anak2 aku suka,Positive,Love,bagus banget mainan nya anak aku suka,1,3
warna tdk sesuai dg yg diinginkan,Negative,Sadness,warna tdk sesuai dg yg diinginkan,0,4
bagus so far berfungsi dengan baik,Positive,Happy,bagus so far berfungsi dengan baik,1,2
"Proses kemas/kirim LAMA, seller ditanya hanya jawab MOHON SABAR, MOHON TUNGGU. Tidak kasih kepastian kapan kirim. Hrs nya dijawab BISA / TIDAK. End up barang di pickup sendiri ke gudang kurir krn perlu.",Negative,Anger,proses kemas kirim lama seller ditanya hanya jawab mohon sabar mohon tunggu tidak kasih kepastian kapan kirim hrs nya dijawab bisa tidak end up barang di pickup sendiri ke gudang kurir krn perlu,0,0
"cakep.. beneran pas buat anak aq sesuai umur, next order lagee",Positive,Love,cakep beneran pas buat anak aq sesuai umur next order lagee,1,3
"yg dikirim rusak, ajukan komplain tp gak jelas",Negative,Anger,yg dikirim rusak ajukan komplain tp gak jelas,0,0
"Puas sekali dengan seller tineco. Sangat fast response, barang yg dikirimkan jg dengan quality baik. Proper :)",Positive,Love,puas sekali dengan seller tineco sangat fast response barang yg dikirimkan jg dengan quality baik proper,1,3
tidak sesuai dengan gambar,Negative,Fear,tidak sesuai dengan gambar,0,1
barangnya sesuai dgn yg ditawarkan bagus,Positive,Happy,barangnya sesuai dgn yg ditawarkan bagus,1,2
Produk tidak bagus,Negative,Sadness,produk tidak bagus,0,4
"Barang belum sampai sampai hari ini, Toko Pefia Tolong Reviwe lagi kerjasama dengan kurir Antaraja itu, sangat lelet dan gak bertanggung jawab, barang belum sampai sdh di konfirmasi diterima pemesan hadeeehhh, kurir abal2...lama super lelet",Negative,Fear,barang belum sampai sampai hari ini toko pefia tolong reviwe lagi kerjasama dengan kurir antaraja itu sangat lelet dan gak bertanggung jawab barang belum sampai sdh di konfirmasi diterima pemesan hadeeehhh kurir abal lama super lelet,0,1
"Pengiriman cepat, packaging rapi, produk sesuai pesanan, kualitas produk sesuai harga",Positive,Happy,pengiriman cepat packaging rapi produk sesuai pesanan kualitas produk sesuai harga,1,2
"Bukunya pas dibuka agak kotor gtu, terus ada beberapa penyokan disisi buku :(",Negative,Sadness,bukunya pas dibuka agak kotor gtu terus ada beberapa penyokan disisi buku,0,4
"pelayanan penjual nya jelek, slow respon banget",Negative,Anger,pelayanan penjual nya jelek slow respon banget,0,0
"pelayananya buruk, harus ditingkat lg",Negative,Fear,pelayananya buruk harus ditingkat lg,0,1
barang yg sampai tidak sesuai pesanan,Negative,Sadness,barang yg sampai tidak sesuai pesanan,0,4
pengiriman aman dan lmyn cepat.. barang diterima jg bagus,Positive,Happy,pengiriman aman dan lmyn cepat barang diterima jg bagus,1,2
barang ORI..pengiriman cepat.. sippp,Positive,Happy,barang ori pengiriman cepat sippp,1,2
